Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score,Age_Group,Income_Group
770662383,42,F,1,Uneducated,Married,NY,91750,yes,no,no,unknown,Blue-collar,13284,4,40-49,Low
770667408,50,M,0,Uneducated,Married,FL,91750,no,no,no,cellular,Blue-collar,77465,5,50-59,High
770705208,44,M,4,Uneducated,Unknown,MI,91750,no,no,no,cellular,Govt,108789,5,40-49,High
770708133,49,F,4,Uneducated,Married,NY,91750,yes,no,no,cellular,Govt,43232,5,40-49,Mid
770717883,42,M,1,Uneducated,Married,FL,91750,no,yes,no,cellular,Blue-collar,69940,4,40-49,Mid
770721858,40,M,3,High School,Unknown,NY,91750,no,no,no,cellular,Blue-collar,14632,4,40-49,Low
770724558,58,F,1,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,2565,4,50-59,Low
770740308,44,M,3,High School,Married,CA,91750,yes,yes,no,cellular,Blue-collar,74295,4,40-49,High
770743983,51,M,2,Unknown,Unknown,NJ,91750,no,yes,no,unknown,Businessman,221345,5,50-59,High
770746908,52,F,0,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,7865,4,50-59,Low
770753733,44,M,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Businessman,81474,5,40-49,High
770762133,41,M,2,Graduate,Married,NY,91750,no,yes,no,cellular,Blue-collar,90798,3,40-49,High
770764908,41,F,4,Graduate,Single,NV,91750,no,no,no,cellular,Businessman,15369,4,40-49,Low
770766633,43,M,4,Unknown,Married,FL,91750,no,no,no,cellular,White-collar,150638,4,40-49,High
770769483,64,F,0,Uneducated,Married,NJ,91750,no,yes,no,cellular,Selfemployeed,14975,3,60-69,Low
770774133,47,M,4,High School,Married,TX,91750,no,yes,no,cellular,Govt,79807,5,40-49,High
770778108,32,F,0,Graduate,Married,NJ,91750,yes,no,no,cellular,Businessman,39097,3,30-39,Mid
770781558,43,F,3,Unknown,Married,CA,91750,no,no,no,cellular,Businessman,18388,5,40-49,Low
770783508,46,F,4,Graduate,Married,TX,91750,no,no,no,cellular,Govt,49845,3,40-49,Mid
770800683,43,M,3,Doctorate,Married,NY,91750,no,no,no,cellular,Govt,87275,3,40-49,High
770817783,49,F,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,5525,3,40-49,Low
770824833,51,F,2,Unknown,Single,NY,91750,yes,yes,no,unknown,Businessman,231849,4,50-59,High
770828358,38,M,3,Post-Graduate,Married,FL,91750,no,no,no,cellular,Govt,80659,3,30-39,High
770839608,53,M,0,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,70846,4,50-59,High
770842833,42,M,2,Graduate,Married,TX,91750,no,no,no,cellular,Retirees,77954,5,40-49,High
770848308,49,M,3,Unknown,Married,CA,91750,yes,yes,no,cellular,Businessman,116782,3,40-49,High
770858283,49,M,2,Unknown,Married,TX,91750,no,yes,no,cellular,Retirees,98647,4,40-49,High
770871708,44,F,3,Uneducated,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,21954,4,40-49,Low
770874483,53,M,1,Unknown,Married,NY,91750,no,no,no,cellular,Businessman,56944,4,50-59,Mid
770878458,28,F,0,Unknown,Single,CA,91750,yes,no,no,cellular,Businessman,43708,4,20-29,Mid
770882508,42,F,4,Doctorate,Married,CA,91750,yes,yes,yes,unknown,Businessman,27884,4,40-49,Low
770901258,48,F,3,High School,Unknown,NY,91750,no,yes,no,cellular,Retirees,29680,5,40-49,Low
770909433,45,M,4,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,86816,3,40-49,High
770917608,59,M,1,High School,Single,IL,91750,yes,no,no,cellular,White-collar,72957,4,50-59,High
770920908,51,M,1,Graduate,Single,CA,91750,no,yes,yes,cellular,Govt,110525,4,50-59,High
770926158,48,M,4,High School,Single,CA,90025,no,no,no,cellular,White-collar,144177,3,40-49,High
770929383,53,M,2,Uneducated,Married,NY,91750,no,yes,no,cellular,White-collar,79836,5,50-59,High
770937183,49,F,5,High School,Single,CA,91750,no,yes,no,cellular,Blue-collar,38042,4,40-49,Mid
770938533,46,M,4,Graduate,Single,NJ,91750,no,yes,no,cellular,Retirees,45164,5,40-49,Mid
770942283,53,M,4,High School,Single,NY,91750,yes,no,no,cellular,Retirees,79314,4,50-59,High
770952933,46,F,5,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975,4,40-49,Low
770956158,37,F,2,Graduate,Married,CA,91750,yes,yes,no,cellular,Businessman,51498,5,30-39,Mid
770968383,37,F,2,Uneducated,Married,CA,91750,no,yes,no,cellular,Selfemployeed,20331,3,30-39,Low
770970558,46,M,2,Doctorate,Married,TX,91750,yes,no,no,telephone,Businessman,204727,5,40-49,High
770975133,48,F,4,High School,Married,OR,91750,no,yes,no,cellular,Selfemployeed,59726,3,40-49,Mid
770977833,55,M,2,Graduate,Single,NM,91750,yes,yes,no,cellular,Businessman,235005,5,50-59,High
770985633,45,F,3,Unknown,Single,NY,91750,yes,no,no,cellular,Blue-collar,19600,4,40-49,Low
771020133,53,M,2,Graduate,Married,FL,91750,no,yes,no,cellular,Businessman,62674,4,50-59,Mid
771028533,54,F,1,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,5225,4,50-59,Low
771032658,47,F,3,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,14975,4,40-49,Low
771037008,56,F,1,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,55009,4,50-59,Mid
771040758,50,F,1,Graduate,Single,NV,91750,no,yes,no,cellular,Businessman,40733,5,50-59,Mid
771045708,29,F,0,Post-Graduate,Married,NY,91750,yes,no,no,cellular,White-collar,32570,5,20-29,Low
771051783,49,F,3,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,11461,4,40-49,Low
771058908,45,M,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Blue-collar,68828,4,40-49,Mid
771061008,57,F,4,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,31247,5,50-59,Low
771062733,43,F,4,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,215855,4,40-49,High
771067308,46,M,3,High School,Single,NY,91750,no,no,yes,cellular,Blue-collar,100225,5,40-49,High
771069033,43,F,2,Graduate,Single,TX,91750,no,no,yes,cellular,White-collar,151265,5,40-49,High
771071958,41,F,2,High School,Single,TX,91750,yes,no,no,cellular,Selfemployeed,5525,3,40-49,Low
771073908,33,F,2,High School,Married,CA,91750,yes,no,no,cellular,Blue-collar,13344,5,30-39,Low
771075258,45,F,4,Graduate,Single,NY,91750,yes,no,no,unknown,Blue-collar,10997,5,40-49,Low
771079833,43,M,3,Post-Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,58044,4,40-49,Mid
771081558,59,M,0,High School,Married,IL,91750,no,no,no,cellular,Blue-collar,33094,5,50-59,Low
771086208,56,F,3,Graduate,Single,FL,91750,no,no,no,unknown,Selfemployeed,14975,5,50-59,Low
771092433,50,M,2,Unknown,Single,NY,91750,no,no,no,telephone,Blue-collar,62353,4,50-59,Mid
771097683,50,M,4,High School,Married,TX,91750,yes,yes,no,telephone,Businessman,86419,4,50-59,High
771099183,51,F,3,Uneducated,Married,FL,91750,yes,yes,yes,unknown,Blue-collar,28583,5,50-59,Low
771106458,38,M,2,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,70661,3,30-39,High
771108933,37,M,3,Graduate,Married,CA,91750,yes,yes,yes,cellular,Retirees,59774,4,30-39,Mid
771163533,62,M,0,Post-Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,71150,5,60-69,High
771169458,53,F,4,Graduate,Single,FL,91750,no,no,no,cellular,Selfemployeed,14975,3,50-59,Low
771180033,40,F,2,High School,Married,CA,91750,no,no,no,unknown,Govt,16361,4,40-49,Low
771183933,41,F,5,Graduate,Married,CA,91750,yes,yes,no,unknown,Govt,18556,4,40-49,Low
771190083,50,F,2,High School,Single,FL,91750,no,yes,no,cellular,Govt,28684,5,50-59,Low
771196083,34,F,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,16719,3,30-39,Low
771197433,56,F,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Blue-collar,12218,4,50-59,Low
771201408,48,M,3,Unknown,Married,NY,91750,no,no,no,unknown,Businessman,97701,4,40-49,High
771204108,47,F,3,High School,Single,TX,91750,no,yes,no,cellular,Retirees,44733,4,40-49,Mid
771212508,42,F,3,Graduate,Married,NY,91750,no,no,no,unknown,Businessman,32787,5,40-49,Low
771214083,41,M,2,High School,Married,NY,91750,yes,yes,yes,cellular,Govt,83921,5,40-49,High
771215583,39,F,3,Graduate,Married,NY,91750,yes,yes,no,cellular,White-collar,38091,4,30-39,Mid
771217758,50,M,2,Uneducated,Married,CA,90250,no,yes,no,cellular,Businessman,237133,4,50-59,High
771219033,40,F,3,Graduate,Single,NY,91750,no,no,no,cellular,White-collar,53400,4,40-49,Mid
771220758,44,M,2,Uneducated,Married,TX,91750,no,yes,no,cellular,Retirees,71025,5,40-49,High
771222558,36,M,3,High School,Married,FL,91750,no,no,no,cellular,Blue-collar,63997,4,30-39,Mid
771224358,43,F,2,High School,Single,CA,91724,yes,no,no,cellular,White-collar,48110,3,40-49,Mid
771228183,46,F,3,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,36099,4,40-49,Mid
771230508,45,M,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Blue-collar,75302,4,40-49,High
771232533,42,M,4,Uneducated,Married,CA,91750,no,yes,no,cellular,Businessman,55174,5,40-49,Mid
771234558,47,M,3,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,23599,3,40-49,Low
771237933,49,M,4,High School,Married,TX,91750,yes,no,no,unknown,Selfemployeed,14975,4,40-49,Low
771244383,51,M,2,Graduate,Single,CA,90025,yes,yes,no,telephone,Businessman,161399,5,50-59,High
771246708,48,M,3,Uneducated,Married,FL,91750,no,no,no,cellular,Retirees,59315,3,40-49,Mid
771284658,50,F,2,Graduate,Married,FL,91750,no,no,no,unknown,Retirees,30670,4,50-59,Low
771288258,56,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,White-collar,73169,5,50-59,High
771292233,50,F,2,Graduate,Married,TX,91750,no,yes,no,unknown,Businessman,225241,5,50-59,High
771304383,42,M,4,Unknown,Single,NY,91750,no,yes,no,cellular,White-collar,108868,5,40-49,High
771330558,42,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Blue-collar,10993,4,40-49,Low
771332283,46,M,1,Uneducated,Married,FL,91750,no,yes,no,unknown,Businessman,91651,5,40-49,High
771335358,47,F,2,Uneducated,Married,TX,91750,yes,yes,no,cellular,White-collar,35179,5,40-49,Mid
771336783,38,F,2,High School,Single,NY,91750,yes,no,no,cellular,Businessman,58840,3,30-39,Mid
771338658,46,M,5,High School,Married,FL,91750,no,yes,no,cellular,Blue-collar,56239,5,40-49,Mid
771342183,53,F,1,High School,Married,NY,91750,yes,no,yes,cellular,Businessman,25516,5,50-59,Low
771349458,37,F,3,Graduate,Single,NY,91750,yes,no,no,cellular,Retirees,18405,4,30-39,Low
771354633,29,F,0,Graduate,Married,TX,91750,yes,yes,no,cellular,Govt,36091,3,20-29,Mid
771356508,45,M,2,Graduate,Single,MO,91750,no,yes,no,cellular,Retirees,65506,5,40-49,Mid
771359958,53,F,3,High School,Single,CA,91750,no,no,no,telephone,Selfemployeed,14975,4,50-59,Low
771400608,43,M,1,Unknown,Single,TX,91750,no,no,no,telephone,Selfemployeed,75610,5,40-49,High
771403008,46,M,5,High School,Single,CA,91750,no,yes,no,cellular,Govt,60881,3,40-49,Mid
771408483,62,F,0,Graduate,Married,AR,85260,yes,yes,no,cellular,Govt,39080,5,60-69,Mid
771411408,37,M,3,High School,Unknown,TX,91750,yes,no,no,cellular,Govt,86131,4,30-39,High
771420708,36,M,1,Uneducated,Married,CA,91750,yes,yes,no,cellular,Businessman,81868,4,30-39,High
771422883,38,F,3,High School,Married,CA,91750,no,no,no,cellular,Businessman,31680,5,30-39,Low
771424908,44,F,0,Graduate,Married,NJ,91750,yes,no,no,unknown,White-collar,15371,5,40-49,Low
771429408,54,F,3,Uneducated,Single,CA,91750,yes,no,no,cellular,Selfemployeed,14975,5,50-59,Low
771431133,44,M,2,Graduate,Married,TX,91750,no,no,no,cellular,White-collar,41992,4,40-49,Mid
771433608,45,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,48848,3,40-49,Mid
771441558,44,F,2,Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,21140,4,40-49,Low
771450708,54,F,1,Doctorate,Single,NJ,91750,no,no,no,telephone,Govt,59162,4,50-59,Mid
771453033,57,F,3,High School,Married,TX,91750,no,yes,no,cellular,Selfemployeed,35303,4,50-59,Mid
771455508,45,M,2,Graduate,Single,FL,91750,yes,no,no,cellular,Blue-collar,50348,4,40-49,Mid
771460158,45,M,3,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,45660,4,40-49,Mid
771464808,42,F,2,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,52246,5,40-49,Mid
771469758,48,F,2,Uneducated,Single,NY,91750,no,no,no,cellular,Govt,51222,5,40-49,Mid
771471708,35,M,3,Post-Graduate,Married,TX,91750,no,no,no,cellular,White-collar,92850,5,30-39,High
771474108,51,M,4,Doctorate,Married,TX,91750,no,no,no,cellular,Blue-collar,63252,3,50-59,Mid
771484908,55,M,3,High School,Single,NY,91750,no,no,no,unknown,Businessman,192004,5,50-59,High
771486933,30,M,2,Graduate,Unknown,TX,91750,no,no,no,cellular,Blue-collar,45748,4,30-39,Mid
771488583,31,M,1,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,52823,4,30-39,Mid
771490833,33,F,1,Post-Graduate,Married,CA,91750,yes,yes,no,telephone,Selfemployeed,7865,4,30-39,Low
771492408,66,F,0,Doctorate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,12150,3,60-69,Low
771497283,52,M,5,Unknown,Single,TX,91750,yes,yes,yes,cellular,White-collar,76179,5,50-59,High
771499233,48,M,3,Graduate,Married,GA,91750,no,yes,no,cellular,Selfemployeed,59407,4,40-49,Mid
771500358,47,F,2,High School,Married,TX,91750,no,yes,no,cellular,White-collar,50057,4,40-49,Mid
771502383,48,M,2,High School,Married,FL,91750,yes,no,no,cellular,Govt,83303,3,40-49,High
771503958,51,F,3,Graduate,Single,TX,91750,yes,yes,no,cellular,Govt,49998,4,50-59,Mid
771507258,54,F,3,Graduate,Married,TX,91750,no,no,no,cellular,Businessman,170823,4,50-59,High
771516333,45,F,3,Unknown,Single,CA,91750,yes,no,no,cellular,White-collar,43216,4,40-49,Mid
771518658,53,M,2,Graduate,Married,NY,91750,yes,no,yes,cellular,Govt,68480,4,50-59,Mid
771527508,45,F,3,Doctorate,Married,CA,91750,yes,no,yes,cellular,Blue-collar,37900,4,40-49,Mid
771529608,44,M,3,High School,Married,NY,91750,yes,yes,no,telephone,White-collar,67717,4,40-49,Mid
771531708,45,M,2,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,74079,5,40-49,High
771534408,32,M,1,High School,Single,TX,91750,no,yes,no,unknown,Blue-collar,44734,5,30-39,Mid
771544533,38,F,3,Graduate,Married,SC,91750,no,yes,no,unknown,Selfemployeed,5525,4,30-39,Low
771546708,42,M,3,High School,Married,TX,91750,no,yes,yes,cellular,Govt,89914,4,40-49,High
771556308,44,F,3,Unknown,Single,FL,91750,no,no,no,unknown,Businessman,24299,3,40-49,Low
771559158,48,M,4,Graduate,Married,TX,91750,yes,no,no,cellular,White-collar,77511,5,40-49,High
771561183,41,M,2,Graduate,Single,NJ,91750,yes,no,yes,cellular,Govt,103787,5,40-49,High
771566208,34,M,4,Uneducated,Single,NY,91750,yes,no,no,cellular,Retirees,73976,4,30-39,High
771575058,52,F,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Blue-collar,35305,5,50-59,Mid
771584658,40,M,4,Graduate,Single,NJ,91750,yes,no,no,cellular,Businessman,139901,4,40-49,High
771592458,49,M,5,Graduate,Married,TX,91750,yes,yes,no,cellular,Retirees,82954,4,40-49,High
771594783,55,F,4,Graduate,Single,NY,91750,yes,yes,no,unknown,Businessman,24453,5,50-59,Low
771599283,43,F,3,Graduate,Married,SC,91750,no,yes,no,cellular,Selfemployeed,14975,5,40-49,Low
771602883,51,F,4,High School,Married,TX,91750,yes,no,no,cellular,White-collar,15603,5,50-59,Low
771617883,35,M,0,Graduate,Single,TX,91750,no,no,no,cellular,Govt,84689,3,30-39,High
771626283,42,F,2,Unknown,Married,FL,91750,yes,yes,no,unknown,Businessman,194993,4,40-49,High
771630783,49,M,3,Unknown,Married,TX,91750,no,yes,no,cellular,Retirees,78344,3,40-49,High
771638733,48,F,2,High School,Married,TX,91750,no,yes,yes,cellular,Businessman,32124,4,40-49,Low
771649083,52,F,2,Graduate,Single,WA,54101,no,yes,yes,cellular,Selfemployeed,14975,3,50-59,Low
771653583,45,F,3,Post-Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,11146,4,40-49,Low
771666783,58,M,1,Graduate,Married,FL,91750,no,yes,no,cellular,Blue-collar,83031,5,50-59,High
771669183,51,F,4,Unknown,Single,FL,91750,yes,no,no,unknown,Selfemployeed,39904,4,50-59,Mid
771674958,57,M,1,High School,Married,FL,91750,no,no,yes,cellular,Blue-collar,111388,5,50-59,High
771682533,34,F,3,Uneducated,Single,NY,91750,no,no,no,cellular,Businessman,45461,5,30-39,Mid
771688983,48,M,2,Graduate,Married,FL,91750,yes,no,no,cellular,Govt,53496,3,40-49,Mid
771693933,57,F,0,Graduate,Single,FL,91750,no,yes,yes,cellular,White-collar,15110,4,50-59,Low
771698658,36,F,4,High School,Single,CA,91750,yes,no,no,cellular,Selfemployeed,11504,5,30-39,Low
771706308,49,F,3,Unknown,Married,TX,91750,no,no,no,cellular,Blue-collar,10636,4,40-49,Low
771719283,30,M,1,Graduate,Married,NJ,91750,yes,yes,no,cellular,Blue-collar,117112,5,30-39,High
771723408,49,F,4,High School,Single,FL,91750,no,no,no,unknown,Businessman,31147,3,40-49,Low
771725808,27,F,0,High School,Married,WA,53012,no,yes,no,cellular,Businessman,36965,5,20-29,Mid
771730758,52,M,1,Graduate,Married,FL,91750,no,yes,no,cellular,Retirees,62797,3,50-59,Mid
771733608,31,F,0,High School,Married,NY,91750,yes,no,no,cellular,Selfemployeed,24694,3,30-39,Low
771735933,44,M,4,Uneducated,Single,CA,91750,no,yes,yes,cellular,White-collar,75994,4,40-49,High
771742533,52,F,2,High School,Married,CA,91750,yes,no,no,cellular,Selfemployeed,5225,4,50-59,Low
771749733,38,F,4,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,40305,5,30-39,Mid
771752508,46,M,3,High School,Married,FL,91750,yes,yes,no,cellular,Blue-collar,115128,5,40-49,High
771756333,30,M,0,High School,Married,CA,91750,yes,no,no,cellular,White-collar,22620,4,30-39,Low
771769383,49,F,2,Unknown,Married,CA,90275,yes,yes,no,cellular,Businessman,184729,5,40-49,High
771772083,47,M,4,Unknown,Married,FL,91750,no,yes,yes,cellular,Govt,114236,5,40-49,High
771776808,38,F,2,Graduate,Married,NY,91750,no,no,no,unknown,Businessman,17599,4,30-39,Low
771783333,42,F,1,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Govt,26376,4,40-49,Low
771790083,53,M,3,Doctorate,Married,TX,91750,no,yes,no,cellular,Businessman,50686,4,50-59,Mid
771795933,51,F,3,Post-Graduate,Married,TX,91750,no,no,yes,cellular,Businessman,26331,5,50-59,Low
771799008,37,M,1,Doctorate,Single,CA,91750,no,no,no,cellular,White-collar,82477,4,30-39,High
771809733,51,F,2,Doctorate,Single,TX,91750,yes,yes,no,unknown,Selfemployeed,5225,3,50-59,Low
771816408,50,F,2,Graduate,Married,TX,91750,no,yes,yes,cellular,Blue-collar,33797,3,50-59,Low
771819258,46,M,3,Graduate,Single,TX,91750,no,yes,yes,cellular,Blue-collar,68742,4,40-49,Mid
771823308,36,M,1,Graduate,Married,NY,91750,yes,no,yes,cellular,Selfemployeed,17987,4,30-39,Low
771829758,66,F,0,High School,Married,TX,91750,no,yes,yes,cellular,Retirees,22425,5,60-69,Low
771833433,43,F,3,High School,Single,CA,91750,yes,no,no,cellular,Blue-collar,20975,5,40-49,Low
771844458,40,F,3,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,16119,4,40-49,Low
771852483,48,F,3,Graduate,Single,NJ,91750,no,no,no,cellular,White-collar,36548,5,40-49,Mid
771854808,53,F,2,Unknown,Single,NY,91750,yes,yes,no,cellular,Retirees,45179,4,50-59,Mid
771862308,52,M,1,Unknown,Married,TX,91750,yes,yes,no,cellular,Govt,85279,4,50-59,High
771865908,59,F,1,Doctorate,Married,CA,91750,no,yes,no,cellular,Blue-collar,29274,3,50-59,Low
771869508,39,M,5,Graduate,Married,NY,91750,no,yes,no,cellular,Retirees,85909,3,30-39,High
771872733,44,M,2,Uneducated,Married,FL,91750,no,yes,no,cellular,Blue-collar,73407,5,40-49,High
771881283,38,F,3,Unknown,Unknown,FL,91750,yes,no,no,cellular,Selfemployeed,48219,5,30-39,Mid
771886233,46,F,2,Post-Graduate,Married,CA,91750,no,yes,yes,cellular,Businessman,18897,4,40-49,Low
771894558,49,F,1,Doctorate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,14975,5,40-49,Low
771899433,36,F,3,High School,Married,FL,91750,no,yes,yes,cellular,Blue-collar,10866,5,30-39,Low
771903033,40,F,5,Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,20249,5,40-49,Low
771907158,46,M,5,Doctorate,Single,GA,91750,no,no,no,cellular,Businessman,73472,4,40-49,High
771912408,54,M,4,Graduate,Single,NJ,91750,yes,no,no,cellular,White-collar,103792,4,50-59,High
771918033,47,M,2,High School,Married,CA,91750,no,no,no,cellular,Businessman,79784,5,40-49,High
771922008,39,M,2,Doctorate,Single,NY,91750,no,yes,no,telephone,Blue-collar,61278,4,30-39,Mid
771928608,52,F,3,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,50542,4,50-59,Mid
771935283,48,M,4,Graduate,Single,NY,91750,yes,no,no,cellular,Govt,96075,4,40-49,High
771942333,46,M,3,Uneducated,Married,NY,91750,yes,yes,no,cellular,Blue-collar,43673,5,40-49,Mid
771952683,61,F,1,Uneducated,Single,TX,91750,yes,no,no,cellular,Retirees,43550,5,60-69,Mid
771960708,42,F,1,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,39132,5,40-49,Mid
771963708,50,F,2,Graduate,Married,TX,91750,no,no,no,unknown,Selfemployeed,2565,5,50-59,Low
771976683,49,F,2,High School,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,14975,5,40-49,Low
771982083,43,F,4,Uneducated,Married,NY,91750,yes,yes,no,cellular,White-collar,168348,5,40-49,High
771989733,52,M,2,High School,Married,TX,91750,no,yes,yes,cellular,Retirees,61136,3,50-59,Mid
772000533,30,F,0,Graduate,Married,NY,91750,yes,yes,no,cellular,Businessman,16226,4,30-39,Low
772031733,42,F,3,Uneducated,Married,CA,91750,no,no,yes,cellular,Govt,30574,4,40-49,Low
772036233,62,F,0,High School,Unknown,NY,91750,yes,no,no,cellular,Selfemployeed,57679,5,60-69,Mid
772047183,47,F,3,Doctorate,Married,NJ,91750,no,no,no,unknown,Blue-collar,12263,4,40-49,Low
